case_id,coil_category,header_type,feed_type,special_feature,pdf_file,json_file,pdf_label,label_family,pdf_value_in,pdf_sources,json_path,json_value,difference_in,status,confidence,mapping_basis,notes
EZC-0009,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,SL,SL,8,pdf_dimension_table,Geometry.SL,4,4,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0009,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,SL2,SL,8,pdf_callout,Geometry.SL2,3,5,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0009,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,SL2,SL,8,,Geometry.SL2,3,5,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,HD/SL,HD,,,Geometry.SingleFeedExtensionHD,3,,JSON_ONLY,MEDIUM,dimension_like_json_not_seen_in_pdf_labels,"Dimension-like JSON field is present, but the corresponding focused PDF label was not observed."
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,HD2,HD,3.5,pdf_callout,Geometry.HD2,5,1.5,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,HD2,HD,3.5,,Geometry.HD2,5,1.5,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,I,I,3,pdf_dimension_table,Geometry.I,0,3,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,I,I,3,,Geometry.I,0,3,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,O,O,2,pdf_dimension_table,Geometry.O,2.312,0.312,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,O,O,2,,Geometry.O,2.312,0.312,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,O2,O,2,pdf_callout,Geometry.O2,0,2,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,O2,O,2,,Geometry.O2,0,2,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,OAL,OAL,39.25,pdf_callout;pdf_dimension_table,Geometry.CL + Geometry.RB2,39.25,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,Observed strongly on DX cases.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,OAL,OAL,39.25,pdf_callout;pdf_dimension_table,Geometry.OAL,0,39.25,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,OAL,OAL,39.25,,Geometry.OAL,0,39.25,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,R,R,1.13,pdf_dimension_table,Geometry.R,1.951,0.821,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,R,R,1.13,,Geometry.R,1.951,0.821,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,R2,R,1.13,pdf_callout,Geometry.R2,0,1.13,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,R2,R,1.13,,Geometry.R2,0,1.13,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,S,S,1.88,pdf_dimension_table,Geometry.S,1.951,0.071,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,S,S,1.88,,Geometry.S,1.951,0.071,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,SL,SL,8,pdf_dimension_table,Geometry.SL,4,4,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,SL2,SL,8,pdf_callout,Geometry.SL2,3,5,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0011,DX,Header 2,NOT_APPLICABLE,None,CDXC-2.pdf,CDXC-2.txt,SL2,SL,8,,Geometry.SL2,3,5,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,HD/SL,HD,,,Geometry.SingleFeedExtensionHD,3,,JSON_ONLY,MEDIUM,dimension_like_json_not_seen_in_pdf_labels,"Dimension-like JSON field is present, but the corresponding focused PDF label was not observed."
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,HD2,HD,3.5,pdf_callout,Geometry.HD2,5,1.5,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,HD2,HD,3.5,,Geometry.HD2,5,1.5,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,I,I,3,pdf_dimension_table,Geometry.I,0,3,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,I,I,3,,Geometry.I,0,3,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,O,O,2,pdf_dimension_table,Geometry.O,2.062,0.062,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,O,O,2,,Geometry.O,2.062,0.062,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,O2,O,2,pdf_callout,Geometry.O2,0,2,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,O2,O,2,,Geometry.O2,0,2,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,OAL,OAL,24.25,pdf_callout;pdf_dimension_table,Geometry.CL + Geometry.RB2,24.25,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,Observed strongly on DX cases.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,OAL,OAL,24.25,pdf_callout;pdf_dimension_table,Geometry.OAL,0,24.25,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,OAL,OAL,24.25,,Geometry.OAL,0,24.25,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,R,R,0.63,pdf_dimension_table,Geometry.R,1.268,0.638,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,R,R,0.63,,Geometry.R,1.268,0.638,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,R2,R,0.63,pdf_callout,Geometry.R2,0,0.63,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,R2,R,0.63,,Geometry.R2,0,0.63,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,S,S,3.25,pdf_dimension_table,Geometry.S,1.268,1.982,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,S,S,3.25,,Geometry.S,1.268,1.982,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,SL,SL,8,pdf_dimension_table,Geometry.SL,4,4,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,SL2,SL,8,pdf_callout,Geometry.SL2,3,5,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0013,DX,UNKNOWN,NOT_APPLICABLE,HGBP,CDXC-1.pdf,CDXC-1.txt,SL2,SL,8,,Geometry.SL2,3,5,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0002,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,BF,BF,0.63,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0002,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,BF,BF,0.63,pdf_callout;pdf_dimension_table,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0002,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,CD,CD,3.75,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0002,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,CH,CH,13.25,pdf_callout;pdf_dimension_table,PhysicalData.finHeight + 1.25,13.25,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,"HGRH/new-schema casing height offset is observed, not confirmed."
EZC-0002,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,CL,CL,18,pdf_callout;pdf_dimension_table,PhysicalData.finLength + 3.0,18,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,HGRH/new-schema casing length offset is consistently observed in the locked HGRH cases.
EZC-0002,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,HD,HD,3,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0002,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,HF,HF,1.5,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0002,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,OAL,OAL,16.75,pdf_callout;pdf_dimension_table,PhysicalData.finLength + observed_offset,16.75,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,HGRH/new-schema offset is observed but not confirmed as a rule.
EZC-0002,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,RB,RB,1.75,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0002,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,RF,RF,1.5,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0002,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,SL,SL,3,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0002,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,TF,TF,0.63,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0002,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,TF,TF,0.63,pdf_callout;pdf_dimension_table,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,BF,BF,0.38,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,CD,CD,3.75,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,CH,CH,16.38,pdf_callout;pdf_dimension_table,PhysicalData.finHeight + 1.38,16.38,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,"HGRH/new-schema casing height offset is observed, not confirmed."
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,CL,CL,38,pdf_callout;pdf_dimension_table,PhysicalData.finLength + 3.0,38,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,HGRH/new-schema casing length offset is consistently observed in the locked HGRH cases.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,HD,HD,3.5,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,HD2,HD,3.5,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,HF,HF,1.5,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,I,I,2,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,I1,I,2,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,O,O,2,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,O2,O,2,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,OAL,OAL,40.25,pdf_callout;pdf_dimension_table,PhysicalData.finLength + observed_offset,40.25,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,HGRH/new-schema offset is observed but not confirmed as a rule.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,R,R,0.63,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,R,R,0.63,pdf_dimension_table,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,R2,R,0.63,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,R2,R,0.63,pdf_callout,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,RB,RB,1.75,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,RF,RF,1.5,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,S,S,0.63,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,S,S,0.63,pdf_dimension_table,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,S1,S,0.63,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,S1,S,0.63,pdf_callout,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,SL,SL,10,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,SL1,SL,5.69,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,SL2,SL,10,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0004,HGRH,Header 1,Single Feed,None,RHHGRH-2.pdf,RHHGRH-2.json,TF,TF,1,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,BF,BF,0.63,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,BF,BF,0.63,pdf_callout;pdf_dimension_table,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,CD,CD,3.75,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,CH,CH,35.25,pdf_callout;pdf_dimension_table,PhysicalData.finHeight + 1.25,35.25,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,"HGRH/new-schema casing height offset is observed, not confirmed."
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,CL,CL,55,pdf_callout;pdf_dimension_table,PhysicalData.finLength + 3.0,55,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,HGRH/new-schema casing length offset is consistently observed in the locked HGRH cases.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,HD,HD,3.5,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,HD2,HD,3.5,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,HF,HF,1.5,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,I,I,2,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,I1,I,2,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,I3,I,19,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,O,O,2,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,O2,O,2,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,O4,O,2,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,OAL,OAL,57.25,pdf_callout;pdf_dimension_table,PhysicalData.finLength + observed_offset,57.25,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,HGRH/new-schema offset is observed but not confirmed as a rule.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,R,R,0.63,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,R,R,0.63,pdf_dimension_table,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,R2,R,0.63,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
